brand,year,season,num,r,g,b,a
chanel,2021,spring,48,206,167,150,253
chanel,2021,spring,48,17,25,33,253
chanel,2021,spring,48,178,136,120,253
chanel,2021,spring,48,160,118,104,252
chanel,2021,spring,58,202,175,166,253
chanel,2021,spring,58,179,157,152,250
chanel,2021,spring,58,214,212,216,253
chanel,2021,spring,58,151,112,102,252
chanel,2018,fall,79,84,81,83,253
chanel,2018,fall,79,38,37,38,253
chanel,2018,fall,79,236,218,211,253
chanel,2018,fall,79,221,160,163,252
chanel,2018,fall,69,212,175,151,253
chanel,2018,fall,69,85,85,86,252
chanel,2018,fall,69,36,35,34,253
chanel,2018,fall,69,68,58,53,251
chanel,2018,spring,87,222,222,220,253
chanel,2018,spring,87,214,196,184,253
chanel,2018,spring,87,208,176,159,253
chanel,2018,spring,87,179,168,161,247
chanel,2020,spring,32,217,171,157,253
chanel,2020,spring,32,87,85,93,253
chanel,2020,spring,32,31,31,36,254
chanel,2020,spring,32,155,150,157,252
chanel,2020,spring,22,74,51,47,253
chanel,2020,spring,22,226,172,152,253
chanel,2020,spring,22,47,50,69,253
chanel,2020,spring,22,31,30,40,253
chanel,2019,spring,54,218,217,229,253
chanel,2019,spring,54,34,71,112,254
chanel,2019,spring,54,24,55,91,253
chanel,2019,spring,54,24,24,33,253
chanel,2019,spring,44,203,171,165,253
chanel,2019,spring,44,220,206,208,253
chanel,2019,spring,44,179,156,155,251
chanel,2019,spring,44,159,108,93,253
chanel,2020,fall,21,89,87,87,252
chanel,2020,fall,21,82,45,40,253
chanel,2020,fall,21,211,172,153,253
chanel,2020,fall,21,25,28,29,253
chanel,2020,fall,31,165,152,152,253
chanel,2020,fall,31,138,114,113,253
chanel,2020,fall,31,103,90,90,253
chanel,2020,fall,31,36,32,33,253
chanel,2020,fall,3,217,211,172,253
chanel,2020,fall,3,179,177,143,252
chanel,2020,fall,3,166,151,108,253
chanel,2020,fall,3,234,230,201,253
chanel,2018,spring,1,229,229,230,253
chanel,2018,spring,1,221,198,182,253
chanel,2018,spring,1,209,174,157,253
chanel,2018,spring,1,168,160,158,246
chanel,2020,fall,43,238,207,180,253
chanel,2020,fall,43,214,173,152,253
chanel,2020,fall,43,93,91,87,251
chanel,2020,fall,43,25,27,29,253
chanel,2020,fall,53,219,199,179,253
chanel,2020,fall,53,209,179,161,253
chanel,2020,fall,53,227,224,217,253
chanel,2020,fall,53,168,162,156,251
chanel,2019,spring,36,216,203,207,253
chanel,2019,spring,36,206,166,172,253
chanel,2019,spring,36,171,156,163,250
chanel,2019,spring,36,160,106,107,252
chanel,2019,spring,26,203,165,166,253
chanel,2019,spring,26,220,210,220,253
chanel,2019,spring,26,174,152,159,251
chanel,2019,spring,26,157,106,103,252
chanel,2020,spring,50,78,51,44,253
chanel,2020,spring,50,34,29,28,253
chanel,2020,spring,50,239,220,222,253
chanel,2020,spring,50,217,168,158,253
chanel,2019,fall,19,162,159,155,252
chanel,2019,fall,19,227,224,220,253
chanel,2019,fall,19,93,90,91,253
chanel,2019,fall,19,37,38,41,253
chanel,2020,spring,40,229,230,233,252
chanel,2020,spring,40,218,170,147,253
chanel,2020,spring,40,46,72,114,252
chanel,2020,spring,40,31,50,81,252
chanel,2019,fall,4,144,111,92,253
chanel,2019,fall,4,97,87,82,253
chanel,2019,fall,4,229,226,219,253
chanel,2019,fall,4,43,38,39,253
chanel,2018,spring,11,212,209,181,253
chanel,2018,spring,11,207,173,160,253
chanel,2018,spring,11,169,163,155,249
chanel,2018,spring,11,219,220,211,253
chanel,2019,fall,54,90,91,94,249
chanel,2019,fall,54,156,158,162,248
chanel,2019,fall,54,54,58,66,252
chanel,2019,fall,54,31,36,41,253
chanel,2019,fall,44,234,73,47,253
chanel,2019,fall,44,35,33,34,253
chanel,2019,fall,44,222,42,26,254
chanel,2019,fall,44,210,170,154,253
chanel,2020,spring,7,231,227,228,253
chanel,2020,spring,7,161,157,158,252
chanel,2020,spring,7,157,107,89,252
chanel,2020,spring,7,216,170,151,254
chanel,2021,spring,67,203,163,152,254
chanel,2021,spring,67,94,81,81,253
chanel,2021,spring,67,157,110,103,253
chanel,2021,spring,67,37,34,37,253
chanel,2018,fall,46,236,221,217,253
chanel,2018,fall,46,74,55,36,253
chanel,2018,fall,46,209,174,162,253
chanel,2018,fall,46,96,74,49,253
chanel,2018,fall,56,94,75,50,252
chanel,2018,fall,56,165,162,151,253
chanel,2018,fall,56,108,98,84,253
chanel,2018,fall,56,47,36,22,252
chanel,2018,fall,24,158,163,150,252
chanel,2018,fall,24,41,43,40,252
chanel,2018,fall,24,87,94,89,252
chanel,2018,fall,24,57,70,74,253
chanel,2018,fall,34,147,111,96,250
chanel,2018,fall,34,76,53,45,252
chanel,2018,fall,34,97,90,85,253
chanel,2018,fall,34,36,34,33,253
chanel,2021,spring,15,208,163,143,253
chanel,2021,spring,15,157,111,97,251
chanel,2021,spring,15,181,136,118,253
chanel,2021,spring,15,30,30,36,253
chanel,2019,fall,36,236,201,169,254
chanel,2019,fall,36,219,177,142,254
chanel,2019,fall,36,209,155,109,254
chanel,2019,fall,36,34,33,31,253
chanel,2018,fall,5,32,29,25,159
chanel,2018,fall,5,93,88,85,251
chanel,2018,fall,5,27,30,32,253
chanel,2019,spring,19,232,211,226,253
chanel,2019,spring,19,212,181,202,253
chanel,2019,spring,19,206,161,166,252
chanel,2019,spring,19,160,107,93,252
chanel,2018,spring,73,226,227,229,253
chanel,2018,spring,73,206,166,151,253
chanel,2018,spring,73,168,114,88,252
chanel,2018,spring,73,25,26,30,253
chanel,2018,spring,63,210,171,155,253
chanel,2018,spring,63,167,157,158,250
chanel,2018,spring,63,220,218,221,253
chanel,2018,spring,63,155,114,102,252
chanel,2018,spring,55,212,169,150,253
chanel,2018,spring,55,43,103,154,253
chanel,2018,spring,55,181,134,114,253
chanel,2018,spring,55,159,114,97,252
chanel,2018,spring,45,175,211,206,253
chanel,2018,spring,45,173,161,152,250
chanel,2018,spring,45,215,218,215,253
chanel,2018,spring,45,206,174,159,253
chanel,2019,fall,10,157,159,161,253
chanel,2019,fall,10,91,93,95,253
chanel,2019,fall,10,220,220,220,254
chanel,2019,fall,10,27,30,34,253
chanel,2020,spring,49,216,169,157,253
chanel,2020,spring,49,172,149,152,252
chanel,2020,spring,49,161,107,90,252
chanel,2020,spring,49,236,222,221,253
chanel,2020,spring,59,220,217,220,253
chanel,2020,spring,59,213,172,156,253
chanel,2020,spring,59,42,50,84,253
chanel,2020,spring,59,30,32,37,253
chanel,2021,spring,4,106,85,81,251
chanel,2021,spring,4,217,212,220,253
chanel,2021,spring,4,146,98,81,253
chanel,2021,spring,4,24,24,29,253
chanel,2018,fall,12,166,165,155,253
chanel,2018,fall,12,104,99,89,253
chanel,2018,fall,12,219,220,212,253
chanel,2018,fall,12,159,138,114,252
chanel,2021,spring,33,205,159,147,253
chanel,2021,spring,33,157,109,97,251
chanel,2021,spring,33,92,30,41,250
chanel,2021,spring,33,31,28,33,250
chanel,2021,spring,23,181,135,113,253
chanel,2021,spring,23,161,115,95,252
chanel,2021,spring,23,84,85,93,252
chanel,2021,spring,23,28,31,35,253
chanel,2021,spring,51,28,27,32,253
chanel,2021,spring,51,219,218,217,254
chanel,2021,spring,51,198,154,142,253
chanel,2021,spring,51,158,112,101,251
chanel,2021,spring,41,238,185,198,254
chanel,2021,spring,41,163,113,99,251
chanel,2021,spring,41,237,208,211,253
chanel,2021,spring,41,221,164,165,253
chanel,2018,fall,60,93,87,85,251
chanel,2018,fall,60,238,218,216,253
chanel,2018,fall,60,71,54,44,249
chanel,2018,fall,60,39,32,30,253
chanel,2018,fall,70,238,217,204,253
chanel,2018,fall,70,217,173,150,253
chanel,2018,fall,70,234,100,144,253
chanel,2018,fall,70,32,30,29,253
chanel,2019,fall,72,220,221,222,253
chanel,2019,fall,72,176,134,115,251
chanel,2019,fall,72,174,168,164,249
chanel,2019,fall,72,159,112,96,252
chanel,2019,fall,62,211,179,159,253
chanel,2019,fall,62,209,197,184,253
chanel,2019,fall,62,177,171,162,250
chanel,2019,fall,62,221,220,216,254
chanel,2020,fall,38,242,201,167,254
chanel,2020,fall,38,148,99,94,253
chanel,2020,fall,38,87,37,39,253
chanel,2020,fall,38,46,23,23,253
chanel,2020,spring,82,33,33,36,253
chanel,2020,spring,82,219,174,152,253
chanel,2020,spring,82,79,78,81,253
chanel,2020,spring,82,60,60,65,254
chanel,2020,fall,28,234,210,210,253
chanel,2020,fall,28,212,164,165,253
chanel,2020,fall,28,178,142,147,251
chanel,2020,fall,28,154,100,103,253
chanel,2018,spring,37,213,221,228,253
chanel,2018,spring,37,202,171,157,253
chanel,2018,spring,37,169,157,154,248
chanel,2018,spring,37,154,115,99,252
chanel,2018,spring,8,222,217,224,253
chanel,2018,spring,8,207,177,169,253
chanel,2018,spring,8,166,179,204,253
chanel,2018,spring,8,164,157,162,246
chanel,2018,spring,27,206,171,158,253
chanel,2018,spring,27,158,159,164,252
chanel,2018,spring,27,215,222,229,253
chanel,2018,spring,27,95,92,94,250
chanel,2020,spring,76,229,225,225,253
chanel,2020,spring,76,81,75,79,252
chanel,2020,spring,76,214,176,158,253
chanel,2020,spring,76,29,28,31,253
chanel,2020,spring,66,218,169,154,253
chanel,2020,spring,66,76,53,45,253
chanel,2020,spring,66,30,29,32,253
chanel,2020,spring,66,83,80,83,251
chanel,2020,fall,65,224,227,226,253
chanel,2020,fall,65,189,193,195,253
chanel,2020,fall,65,175,180,180,247
chanel,2020,fall,65,50,44,39,228
chanel,2019,spring,2,213,169,152,253
chanel,2019,spring,2,179,137,111,253
chanel,2019,spring,2,229,198,179,253
chanel,2019,spring,2,158,112,95,252
chanel,2019,spring,10,243,221,225,253
chanel,2019,spring,10,216,164,159,253
chanel,2019,spring,10,157,106,92,253
chanel,2019,spring,10,45,30,29,250
chanel,2018,spring,18,219,221,220,253
chanel,2018,spring,18,155,161,164,251
chanel,2018,spring,18,87,94,100,252
chanel,2018,spring,18,27,34,41,253
chanel,2019,spring,72,221,159,143,253
chanel,2019,spring,72,206,137,118,253
chanel,2019,spring,72,166,112,99,251
chanel,2019,spring,72,27,24,42,253
chanel,2019,spring,62,209,161,152,253
chanel,2019,spring,62,156,107,96,252
chanel,2019,spring,62,35,29,34,253
chanel,2019,spring,62,216,210,217,254
chanel,2020,fall,17,228,153,145,252
chanel,2020,fall,17,239,98,107,253
chanel,2020,fall,17,162,28,48,253
chanel,2020,fall,17,18,22,30,252
chanel,2020,spring,14,90,89,92,252
chanel,2020,spring,14,226,222,226,252
chanel,2020,spring,14,155,154,158,252
chanel,2020,spring,14,29,28,30,253
chanel,2021,spring,5,218,201,216,253
chanel,2021,spring,5,158,105,84,253
chanel,2021,spring,5,153,154,174,249
chanel,2021,spring,5,30,28,30,252
chanel,2020,spring,58,89,83,97,252
chanel,2020,spring,58,44,53,86,253
chanel,2020,spring,58,226,224,227,253
chanel,2020,spring,58,29,30,35,253
chanel,2019,fall,11,155,159,161,253
chanel,2019,fall,11,90,95,98,252
chanel,2019,fall,11,47,54,69,253
chanel,2019,fall,11,29,36,46,253
chanel,2020,spring,48,220,161,164,253
chanel,2020,spring,48,229,212,220,253
chanel,2020,spring,48,79,52,42,253
chanel,2020,spring,48,32,28,29,253
chanel,2021,spring,22,202,41,52,254
chanel,2021,spring,22,163,109,94,252
chanel,2021,spring,22,106,11,18,252
chanel,2021,spring,22,163,14,36,253
chanel,2021,spring,32,200,159,141,254
chanel,2021,spring,32,181,137,116,253
chanel,2021,spring,32,166,155,160,250
chanel,2021,spring,32,25,27,32,253
chanel,2018,fall,13,77,53,29,251
chanel,2018,fall,13,30,29,29,253
chanel,2018,fall,13,99,74,44,251
chanel,2018,fall,13,97,88,79,250
chanel,2018,spring,44,218,219,221,253
chanel,2018,spring,44,221,196,180,253
chanel,2018,spring,44,211,178,161,253
chanel,2018,spring,44,171,168,165,248
chanel,2018,spring,54,156,179,201,253
chanel,2018,spring,54,212,216,220,253
chanel,2018,spring,54,210,168,151,253
chanel,2018,spring,54,162,160,163,250
chanel,2020,spring,83,28,29,32,253
chanel,2020,spring,83,217,172,150,253
chanel,2020,spring,83,158,112,81,253
chanel,2020,spring,83,88,88,91,253
chanel,2020,fall,29,158,159,157,253
chanel,2020,fall,29,32,31,30,254
chanel,2020,fall,29,210,208,203,253
chanel,2020,fall,29,102,102,103,253
chanel,2020,fall,39,159,159,160,253
chanel,2020,fall,39,98,97,99,253
chanel,2020,fall,39,37,35,35,253
chanel,2020,fall,39,237,204,172,253
chanel,2018,spring,26,160,157,157,251
chanel,2018,spring,26,93,91,92,252
chanel,2018,spring,26,28,33,36,253
chanel,2018,spring,26,206,172,157,253
chanel,2018,spring,36,214,218,224,253
chanel,2018,spring,36,201,170,157,253
chanel,2018,spring,36,172,156,155,249
chanel,2018,spring,36,152,112,95,252
chanel,2018,spring,9,13,81,163,253
chanel,2018,spring,9,229,222,233,253
chanel,2018,spring,9,211,176,160,253
chanel,2018,spring,9,14,92,209,253
chanel,2018,fall,71,247,105,82,253
chanel,2018,fall,71,83,83,85,252
chanel,2018,fall,71,215,146,109,253
chanel,2018,fall,71,36,36,37,253
chanel,2018,fall,61,76,51,38,252
chanel,2018,fall,61,51,57,66,253
chanel,2018,fall,61,93,86,84,252
chanel,2018,fall,61,30,30,32,253
chanel,2021,spring,40,157,111,98,252
chanel,2021,spring,40,228,212,213,253
chanel,2021,spring,40,221,158,161,253
chanel,2021,spring,40,179,134,118,253
chanel,2021,spring,50,199,173,159,253
chanel,2021,spring,50,214,212,210,253
chanel,2021,spring,50,175,136,118,253
chanel,2021,spring,50,154,112,98,252
chanel,2019,fall,63,210,197,184,253
chanel,2019,fall,63,225,226,225,253
chanel,2019,fall,63,215,172,152,253
chanel,2019,fall,63,174,172,163,247
chanel,2019,fall,73,239,236,229,250
chanel,2019,fall,73,210,172,154,233
chanel,2019,fall,73,157,154,150,169
chanel,2019,fall,73,33,38,42,251
chanel,2019,spring,11,224,209,221,253
chanel,2019,spring,11,222,158,159,253
chanel,2019,spring,11,219,174,208,253
chanel,2019,spring,11,163,106,94,252
chanel,2019,spring,3,231,212,212,253
chanel,2019,spring,3,210,172,157,254
chanel,2019,spring,3,155,110,96,252
chanel,2019,spring,3,12,10,17,253
chanel,2020,fall,64,179,175,172,250
chanel,2020,fall,64,222,222,219,253
chanel,2020,fall,64,87,88,85,250
chanel,2020,fall,64,19,24,26,253
chanel,2020,spring,67,152,107,85,253
chanel,2020,spring,67,76,53,44,253
chanel,2020,spring,67,93,84,86,252
chanel,2020,spring,67,29,28,33,253
chanel,2020,spring,77,236,200,180,254
chanel,2020,spring,77,228,222,221,254
chanel,2020,spring,77,217,172,148,253
chanel,2020,spring,77,32,32,34,253
chanel,2020,spring,15,225,221,223,253
chanel,2020,spring,15,158,157,160,252
chanel,2020,spring,15,92,90,93,252
chanel,2020,spring,15,32,32,34,253
chanel,2018,spring,19,153,160,164,251
chanel,2018,spring,19,87,96,101,252
chanel,2018,spring,19,51,74,91,253
chanel,2018,spring,19,24,32,37,253
chanel,2020,fall,16,232,205,169,253
chanel,2020,fall,16,85,89,89,253
chanel,2020,fall,16,58,67,71,254
chanel,2020,fall,16,33,39,40,253
chanel,2019,spring,63,227,225,232,253
chanel,2019,spring,63,176,157,155,243
chanel,2019,spring,63,204,162,151,253
chanel,2019,spring,63,160,110,93,251
chanel,2019,spring,73,226,165,144,253
chanel,2019,spring,73,164,111,94,252
chanel,2019,spring,73,208,142,116,253
chanel,2019,spring,73,30,26,44,253
chanel,2020,fall,2,25,29,30,253
chanel,2020,fall,2,237,230,222,253
chanel,2020,fall,2,235,204,175,253
chanel,2020,fall,2,91,86,82,249
chanel,2020,fall,30,235,204,176,253
chanel,2020,fall,30,159,158,157,253
chanel,2020,fall,30,102,102,105,253
chanel,2020,fall,30,30,30,30,254
chanel,2020,fall,20,229,222,217,253
chanel,2020,fall,20,210,176,160,253
chanel,2020,fall,20,172,160,155,250
chanel,2020,fall,20,26,28,30,253
chanel,2019,spring,45,197,147,120,253
chanel,2019,spring,45,183,139,116,253
chanel,2019,spring,45,206,158,144,253
chanel,2019,spring,45,158,112,95,252
chanel,2019,spring,55,159,107,91,253
chanel,2019,spring,55,87,109,146,254
chanel,2019,spring,55,219,214,229,253
chanel,2019,spring,55,84,86,106,252
chanel,2018,spring,86,205,175,153,253
chanel,2018,spring,86,96,93,86,156
chanel,2018,spring,86,215,216,214,253
chanel,2018,spring,86,178,178,175,252
chanel,2018,fall,68,224,223,221,252
chanel,2018,fall,68,205,170,151,253
chanel,2018,fall,68,170,158,150,252
chanel,2018,fall,68,29,26,25,252
chanel,2018,fall,78,216,179,147,253
chanel,2018,fall,78,30,29,29,253
chanel,2018,fall,78,9,91,171,252
chanel,2018,fall,78,100,88,80,249
chanel,2021,spring,59,203,171,158,253
chanel,2021,spring,59,176,165,163,252
chanel,2021,spring,59,219,218,219,253
chanel,2021,spring,59,152,112,100,253
chanel,2021,spring,49,204,157,142,253
chanel,2021,spring,49,182,134,117,253
chanel,2021,spring,49,163,112,97,252
chanel,2021,spring,49,23,26,32,253
chanel,2020,spring,23,222,221,222,250
chanel,2020,spring,23,174,172,172,216
chanel,2020,spring,23,88,54,43,250
chanel,2020,spring,23,33,32,35,249
chanel,2020,spring,33,244,205,177,254
chanel,2020,spring,33,226,174,145,254
chanel,2020,spring,33,86,84,92,252
chanel,2020,spring,33,28,28,33,253
chanel,2019,fall,18,232,223,217,253
chanel,2019,fall,18,35,35,39,253
chanel,2019,fall,18,164,158,154,252
chanel,2019,fall,18,91,88,90,252
chanel,2020,spring,41,221,170,150,253
chanel,2020,spring,41,204,146,115,253
chanel,2020,spring,41,162,106,87,252
chanel,2020,spring,41,25,26,30,253
chanel,2020,spring,51,215,173,162,253
chanel,2020,spring,51,233,220,219,253
chanel,2020,spring,51,173,156,157,246
chanel,2020,spring,51,161,110,85,252
chanel,2019,fall,5,153,151,149,254
chanel,2019,fall,5,95,91,89,254
chanel,2019,fall,5,48,43,44,254
chanel,2019,fall,5,72,56,49,253
chanel,2019,spring,27,219,209,214,253
chanel,2019,spring,27,208,165,163,253
chanel,2019,spring,27,170,155,162,248
chanel,2019,spring,27,158,103,94,252
chanel,2019,spring,37,35,23,24,252
chanel,2019,spring,37,217,154,158,253
chanel,2019,spring,37,211,96,99,253
chanel,2019,spring,37,170,94,93,252
chanel,2020,fall,52,228,223,217,253
chanel,2020,fall,52,169,163,158,247
chanel,2020,fall,52,23,27,29,253
chanel,2020,fall,52,207,176,160,253
chanel,2020,fall,42,224,219,214,253
chanel,2020,fall,42,28,29,29,253
chanel,2020,fall,42,214,176,153,253
chanel,2020,fall,42,93,90,87,250
chanel,2019,fall,45,213,169,159,253
chanel,2019,fall,45,247,110,136,253
chanel,2019,fall,45,246,86,109,253
chanel,2019,fall,45,32,32,36,253
chanel,2019,fall,55,83,89,93,253
chanel,2019,fall,55,59,67,70,253
chanel,2019,fall,55,153,156,158,252
chanel,2019,fall,55,21,28,30,253
chanel,2018,fall,57,147,135,118,252
chanel,2018,fall,57,105,97,85,253
chanel,2018,fall,57,164,160,149,253
chanel,2018,fall,57,37,32,26,253
chanel,2018,fall,47,228,229,232,253
chanel,2018,fall,47,87,83,93,252
chanel,2018,fall,47,78,51,37,252
chanel,2018,fall,47,41,33,33,252
chanel,2021,spring,66,202,158,142,253
chanel,2021,spring,66,159,110,98,252
chanel,2021,spring,66,93,90,94,252
chanel,2021,spring,66,30,30,34,253
chanel,2020,spring,6,152,105,92,252
chanel,2020,spring,6,215,172,158,253
chanel,2020,spring,6,88,34,37,253
chanel,2020,spring,6,26,24,29,253
chanel,2018,spring,10,213,175,155,253
chanel,2018,spring,10,211,221,221,253
chanel,2018,spring,10,171,207,209,253
chanel,2018,spring,10,150,174,172,250
chanel,2019,spring,18,220,209,218,253
chanel,2019,spring,18,173,155,163,250
chanel,2019,spring,18,201,174,176,252
chanel,2019,spring,18,155,104,87,252
chanel,2018,fall,4,229,165,156,253
chanel,2018,fall,4,53,55,68,253
chanel,2018,fall,4,33,33,40,253
chanel,2018,fall,4,85,84,90,250
chanel,2018,spring,62,216,221,220,253
chanel,2018,spring,62,214,173,152,253
chanel,2018,spring,62,162,167,165,250
chanel,2018,spring,62,180,136,115,251
chanel,2018,spring,72,24,25,30,253
chanel,2018,spring,72,220,212,211,253
chanel,2018,spring,72,204,176,166,253
chanel,2018,spring,72,171,156,152,247
chanel,2021,spring,14,94,87,92,251
chanel,2021,spring,14,179,134,114,253
chanel,2021,spring,14,159,110,93,253
chanel,2021,spring,14,26,26,32,253
chanel,2018,fall,35,75,53,47,253
chanel,2018,fall,35,41,37,36,253
chanel,2018,fall,35,147,110,97,252
chanel,2018,fall,35,97,88,84,253
chanel,2018,fall,25,89,97,96,253
chanel,2018,fall,25,151,154,150,253
chanel,2018,fall,25,48,76,75,253
chanel,2018,fall,25,29,34,31,253
chanel,2019,fall,27,158,159,159,253
chanel,2019,fall,27,91,93,94,253
chanel,2019,fall,27,29,33,36,253
chanel,2019,fall,27,219,218,215,253
chanel,2019,fall,37,242,203,169,254
chanel,2019,fall,37,226,179,142,253
chanel,2019,fall,37,211,152,104,254
chanel,2019,fall,37,162,98,49,254
chanel,2018,spring,34,213,219,221,253
chanel,2018,spring,34,185,197,202,253
chanel,2018,spring,34,156,163,165,252
chanel,2018,spring,34,93,100,104,252
chanel,2018,spring,24,203,167,155,248
chanel,2018,spring,24,38,43,45,251
chanel,2018,spring,24,157,156,158,248
chanel,2018,spring,24,84,90,93,251
chanel,2020,fall,9,242,203,162,253
chanel,2020,fall,9,74,75,74,252
chanel,2020,fall,9,30,33,36,253
chanel,2020,fall,9,224,172,146,252
chanel,2020,spring,81,230,221,217,253
chanel,2020,spring,81,214,173,157,253
chanel,2020,spring,81,79,76,79,251
chanel,2020,spring,81,33,32,36,253
chanel,2019,fall,71,218,221,223,253
chanel,2019,fall,71,180,134,114,253
chanel,2019,fall,71,171,166,166,241
chanel,2019,fall,71,161,114,97,253
chanel,2020,spring,28,82,81,85,252
chanel,2020,spring,28,228,224,226,253
chanel,2020,spring,28,60,60,65,253
chanel,2020,spring,28,32,32,35,253
chanel,2020,spring,38,221,221,223,253
chanel,2020,spring,38,171,169,171,250
chanel,2020,spring,38,218,172,151,253
chanel,2020,spring,38,30,28,31,253
chanel,2019,fall,61,178,167,154,248
chanel,2019,fall,61,227,226,224,253
chanel,2019,fall,61,221,198,182,253
chanel,2019,fall,61,211,176,157,253
chanel,2021,spring,52,158,111,99,252
chanel,2021,spring,52,201,156,138,253
chanel,2021,spring,52,182,136,118,253
chanel,2021,spring,52,24,26,32,253
chanel,2021,spring,42,181,171,168,252
chanel,2021,spring,42,210,206,206,253
chanel,2021,spring,42,196,178,171,253
chanel,2021,spring,42,151,108,91,253
chanel,2018,fall,63,98,73,46,251
chanel,2018,fall,63,92,90,94,253
chanel,2018,fall,63,75,54,34,251
chanel,2018,fall,63,35,30,29,253
chanel,2018,fall,73,51,59,67,253
chanel,2018,fall,73,240,160,157,252
chanel,2018,fall,73,92,88,87,252
chanel,2018,fall,73,27,26,27,253
chanel,2018,fall,11,149,157,160,253
chanel,2018,fall,11,213,214,216,253
chanel,2018,fall,11,122,132,135,254
chanel,2018,fall,11,101,106,108,253
chanel,2021,spring,30,155,107,85,253
chanel,2021,spring,30,23,27,32,253
chanel,2021,spring,30,178,134,110,253
chanel,2021,spring,30,91,26,43,252
chanel,2021,spring,20,121,177,196,254
chanel,2021,spring,20,19,23,26,253
chanel,2021,spring,20,221,220,225,254
chanel,2021,spring,20,103,162,181,253
chanel,2019,fall,13,231,228,223,253
chanel,2019,fall,13,213,176,151,253
chanel,2019,fall,13,174,166,155,248
chanel,2019,fall,13,30,34,37,253
chanel,2021,spring,7,93,87,93,253
chanel,2021,spring,7,82,55,48,252
chanel,2021,spring,7,154,152,161,253
chanel,2021,spring,7,29,28,33,253
chanel,2020,fall,59,223,223,217,253
chanel,2020,fall,59,216,199,180,253
chanel,2020,fall,59,173,172,164,252
chanel,2020,fall,59,21,26,28,253
chanel,2020,fall,49,155,155,153,249
chanel,2020,fall,49,25,29,31,253
chanel,2020,fall,49,146,112,98,253
chanel,2020,fall,49,96,96,95,252
chanel,2018,spring,56,219,213,209,253
chanel,2018,spring,56,98,155,173,253
chanel,2018,spring,56,161,206,218,254
chanel,2018,spring,56,158,168,169,251
chanel,2020,spring,17,233,217,217,253
chanel,2020,spring,17,165,155,157,252
chanel,2020,spring,17,217,166,159,253
chanel,2020,spring,17,26,24,27,253
chanel,2019,spring,71,224,163,140,253
chanel,2019,spring,71,209,137,113,253
chanel,2019,spring,71,166,106,84,253
chanel,2019,spring,71,28,26,36,253
chanel,2019,spring,61,168,159,165,237
chanel,2019,spring,61,31,27,32,252
chanel,2019,spring,61,212,208,215,245
chanel,2019,spring,61,161,112,97,252
chanel,2020,fall,14,161,165,165,253
chanel,2020,fall,14,216,210,203,253
chanel,2020,fall,14,99,100,100,253
chanel,2020,fall,14,16,22,28,253
chanel,2018,spring,69,218,177,153,253
chanel,2018,spring,69,244,222,202,253
chanel,2018,spring,69,242,204,176,253
chanel,2018,spring,69,177,156,146,247
chanel,2018,spring,79,220,223,222,253
chanel,2018,spring,79,201,172,158,253
chanel,2018,spring,79,175,162,154,246
chanel,2018,spring,79,158,114,95,252
chanel,2020,fall,66,222,223,221,253
chanel,2020,fall,66,59,67,72,253
chanel,2020,fall,66,84,90,93,252
chanel,2020,fall,66,32,38,43,254
chanel,2019,spring,1,36,31,36,253
chanel,2019,spring,1,226,222,230,253
chanel,2019,spring,1,157,108,97,253
chanel,2019,spring,1,99,86,87,251
chanel,2019,spring,13,168,203,212,253
chanel,2019,spring,13,151,167,174,252
chanel,2019,spring,13,210,216,223,253
chanel,2019,spring,13,103,156,168,252
chanel,2020,spring,75,177,171,165,251
chanel,2020,spring,75,30,29,33,253
chanel,2020,spring,75,225,224,223,253
chanel,2020,spring,75,213,174,154,253
chanel,2020,spring,65,60,59,66,253
chanel,2020,spring,65,222,174,153,253
chanel,2020,spring,65,74,72,79,252
chanel,2020,spring,65,35,34,38,253
chanel,2018,fall,18,242,37,82,253
chanel,2018,fall,18,163,9,38,253
chanel,2018,fall,18,88,35,27,251
chanel,2018,fall,18,31,31,32,252
chanel,2021,spring,29,221,219,222,253
chanel,2021,spring,29,207,157,150,253
chanel,2021,spring,29,179,135,117,253
chanel,2021,spring,29,158,112,99,252
chanel,2019,fall,7,222,225,223,253
chanel,2019,fall,7,91,93,96,250
chanel,2019,fall,7,159,162,163,248
chanel,2019,fall,7,30,30,34,251
chanel,2021,spring,39,178,149,144,250
chanel,2021,spring,39,155,113,106,253
chanel,2021,spring,39,22,21,26,252
chanel,2021,spring,39,216,214,216,252
chanel,2020,spring,53,94,83,87,253
chanel,2020,spring,53,31,31,37,253
chanel,2020,spring,53,148,108,103,253
chanel,2020,spring,53,78,54,50,253
chanel,2020,spring,43,224,171,151,252
chanel,2020,spring,43,220,217,219,250
chanel,2020,spring,43,160,156,160,249
chanel,2020,spring,43,99,94,98,249
chanel,2020,fall,40,95,93,92,253
chanel,2020,fall,40,226,226,223,253
chanel,2020,fall,40,160,160,159,253
chanel,2020,fall,40,38,38,39,253
chanel,2020,fall,50,238,199,175,253
chanel,2020,fall,50,217,173,151,253
chanel,2020,fall,50,86,87,88,251
chanel,2020,fall,50,25,30,32,253
chanel,2019,spring,35,220,209,219,253
chanel,2019,spring,35,159,109,101,252
chanel,2019,spring,35,32,27,32,253
chanel,2019,spring,35,170,150,161,250
chanel,2019,spring,25,232,207,214,253
chanel,2019,spring,25,215,165,160,253
chanel,2019,spring,25,248,2,104,253
chanel,2019,spring,25,163,104,96,252
